Asset,Defect,Date,Offensive,Site,Size,Long,Lat
113270,B-Graffiti,2014-08-20,Yes,Peel Street South,Major,143.863619291,-37.5638481564
113270,B-Graffiti,2014-08-20,Yes,Peel Street South,Minor,143.863619291,-37.5638481564
25556,B-Graffiti,2015-04-29,No,Peel Street South,No,143.8631279134,-37.5658813539
25556,B-Graffiti,2015-04-29,No,Peel Street South,Major,143.8631279134,-37.5658813539
25556,B-Graffiti,2015-04-29,No,Peel Street South,Minor,143.8631279134,-37.5658813539
25556,B-Graffiti,2015-04-29,Yes,Peel Street South,No,143.8631279134,-37.5658813539
25556,B-Graffiti,2015-04-29,Yes,Peel Street South,Major,143.8631279134,-37.5658813539
25556,B-Graffiti,2015-04-29,Yes,Peel Street South,Minor,143.8631279134,-37.5658813539
25578,B-Graffiti,2015-05-06,No,Peel Street North,No,143.8644492307,-37.5585543392
25578,B-Graffiti,2015-05-06,No,Peel Street North,Major,143.8644492307,-37.5585543392
25578,B-Graffiti,2015-05-06,No,Peel Street North,Minor,143.8644492307,-37.5585543392
25578,B-Graffiti,2015-05-06,Yes,Peel Street North,No,143.8644492307,-37.5585543392
25578,B-Graffiti,2015-05-06,Yes,Peel Street North,Major,143.8644492307,-37.5585543392
25578,B-Graffiti,2015-05-06,Yes,Peel Street North,Minor,143.8644492307,-37.5585543392
25574,B-Graffiti,2015-03-17,No,Peel Street North,No,143.8650471188,-37.5566146928
25574,B-Graffiti,2015-03-17,No,Peel Street North,Major,143.8650471188,-37.5566146928
25574,B-Graffiti,2015-03-17,No,Peel Street North,Minor,143.8650471188,-37.5566146928
25574,B-Graffiti,2015-03-17,Yes,Peel Street North,No,143.8650471188,-37.5566146928
25574,B-Graffiti,2015-03-17,Yes,Peel Street North,Major,143.8650471188,-37.5566146928
25574,B-Graffiti,2015-03-17,Yes,Peel Street North,Minor,143.8650471188,-37.5566146928
204114,B-Graffiti,2015-03-24,No,Peel Street North,No,143.8668658724,-37.5463351164
204114,B-Graffiti,2015-03-24,No,Peel Street North,Major,143.8668658724,-37.5463351164
204114,B-Graffiti,2015-03-24,No,Peel Street North,Minor,143.8668658724,-37.5463351164
204114,B-Graffiti,2015-03-24,Yes,Peel Street North,No,143.8668658724,-37.5463351164
204114,B-Graffiti,2015-03-24,Yes,Peel Street North,Major,143.8668658724,-37.5463351164
204114,B-Graffiti,2015-03-24,Yes,Peel Street North,Minor,143.8668658724,-37.5463351164
250712,B-Graffiti,2015-05-06,No,Peel Street North Car Park,No,143.8642274821,-37.5611390245
250712,B-Graffiti,2015-05-06,No,Peel Street North Car Park,Major,143.8642274821,-37.5611390245
250712,B-Graffiti,2015-05-06,No,Peel Street North Car Park,Minor,143.8642274821,-37.5611390245
250712,B-Graffiti,2015-05-06,Yes,Peel Street North Car Park,No,143.8642274821,-37.5611390245
250712,B-Graffiti,2015-05-06,Yes,Peel Street North Car Park,Major,143.8642274821,-37.5611390245
250712,B-Graffiti,2015-05-06,Yes,Peel Street North Car Park,Minor,143.8642274821,-37.5611390245
25677,B-Graffiti,2014-10-14,No,Pleasant Street South,No,143.8356675692,-37.5776407996
25677,B-Graffiti,2014-10-14,No,Pleasant Street South,Major,143.8356675692,-37.5776407996
25677,B-Graffiti,2014-10-14,No,Pleasant Street South,Minor,143.8356675692,-37.5776407996
25677,B-Graffiti,2014-10-14,Yes,Pleasant Street South,No,143.8356675692,-37.5776407996
25677,B-Graffiti,2014-10-14,Yes,Pleasant Street South,Major,143.8356675692,-37.5776407996
25677,B-Graffiti,2014-10-14,Yes,Pleasant Street South,Minor,143.8356675692,-37.5776407996
113275,B-Graffiti,2013-12-17,No,Pleasant Street South,No,143.8364461854,-37.5738002815
113275,B-Graffiti,2013-12-17,No,Pleasant Street South,Major,143.8364461854,-37.5738002815
113275,B-Graffiti,2013-12-17,No,Pleasant Street South,Minor,143.8364461854,-37.5738002815
113275,B-Graffiti,2013-12-17,Yes,Pleasant Street South,No,143.8364461854,-37.5738002815
113275,B-Graffiti,2013-12-17,Yes,Pleasant Street South,Major,143.8364461854,-37.5738002815
113275,B-Graffiti,2013-12-17,Yes,Pleasant Street South,Minor,143.8364461854,-37.5738002815
113276,B-Graffiti,2013-12-17,No,Pleasant Street South,No,143.8370121841,-37.5698835047
113276,B-Graffiti,2013-12-17,No,Pleasant Street South,Major,143.8370121841,-37.5698835047
113276,B-Graffiti,2013-12-17,No,Pleasant Street South,Minor,143.8370121841,-37.5698835047
113276,B-Graffiti,2013-12-17,Yes,Pleasant Street South,No,143.8370121841,-37.5698835047
113276,B-Graffiti,2013-12-17,Yes,Pleasant Street South,Major,143.8370121841,-37.5698835047
113276,B-Graffiti,2013-12-17,Yes,Pleasant Street South,Minor,143.8370121841,-37.5698835047
113275,B-Graffiti,2014-04-08,No,Pleasant Street South,No,143.8363206845,-37.5737419364
113275,B-Graffiti,2014-04-08,No,Pleasant Street South,Major,143.8363206845,-37.5737419364
113275,B-Graffiti,2014-04-08,No,Pleasant Street South,Minor,143.8363206845,-37.5737419364
113275,B-Graffiti,2014-04-08,Yes,Pleasant Street South,No,143.8363206845,-37.5737419364
113275,B-Graffiti,2014-04-08,Yes,Pleasant Street South,Major,143.8363206845,-37.5737419364
113275,B-Graffiti,2014-04-08,Yes,Pleasant Street South,Minor,143.8363206845,-37.5737419364
113276,B-Graffiti,2014-04-08,No,Pleasant Street South,No,143.8370311263,-37.5698874644
113276,B-Graffiti,2014-04-08,No,Pleasant Street South,Major,143.8370311263,-37.5698874644
113276,B-Graffiti,2014-04-08,No,Pleasant Street South,Minor,143.8370311263,-37.5698874644
113276,B-Graffiti,2014-04-08,Yes,Pleasant Street South,No,143.8370311263,-37.5698874644
113276,B-Graffiti,2014-04-08,Yes,Pleasant Street South,Major,143.8370311263,-37.5698874644
113276,B-Graffiti,2014-04-08,Yes,Pleasant Street South,Minor,143.8370311263,-37.5698874644
25768,B-Graffiti,2014-05-06,No,Queen Street North,No,143.8765387743,-37.5590008451
25768,B-Graffiti,2014-05-06,No,Queen Street North,Major,143.8765387743,-37.5590008451
25768,B-Graffiti,2014-05-06,No,Queen Street North,Minor,143.8765387743,-37.5590008451
25768,B-Graffiti,2014-05-06,Yes,Queen Street North,No,143.8765387743,-37.5590008451
25768,B-Graffiti,2014-05-06,Yes,Queen Street North,Major,143.8765387743,-37.5590008451
25768,B-Graffiti,2014-05-06,Yes,Queen Street North,Minor,143.8765387743,-37.5590008451
190551,B-Graffiti,2014-02-25,No,Queen Street North,No,143.8762826186,-37.5582149659
190551,B-Graffiti,2014-02-25,No,Queen Street North,Major,143.8762826186,-37.5582149659
190551,B-Graffiti,2014-02-25,No,Queen Street North,Minor,143.8762826186,-37.5582149659
190551,B-Graffiti,2014-02-25,Yes,Queen Street North,No,143.8762826186,-37.5582149659
190551,B-Graffiti,2014-02-25,Yes,Queen Street North,Major,143.8762826186,-37.5582149659
190551,B-Graffiti,2014-02-25,Yes,Queen Street North,Minor,143.8762826186,-37.5582149659
114353,B-Graffiti,2013-11-05,No,Queen Street North,No,143.8764305019,-37.5588549899
114353,B-Graffiti,2013-11-05,No,Queen Street North,Major,143.8764305019,-37.5588549899
114353,B-Graffiti,2013-11-05,No,Queen Street North,Minor,143.8764305019,-37.5588549899
114353,B-Graffiti,2013-11-05,Yes,Queen Street North,No,143.8764305019,-37.5588549899
114353,B-Graffiti,2013-11-05,Yes,Queen Street North,Major,143.8764305019,-37.5588549899
114353,B-Graffiti,2013-11-05,Yes,Queen Street North,Minor,143.8764305019,-37.5588549899
111207,B-Graffiti,2014-10-08,No,Queen Street North,No,143.8764323298,-37.5584053146
111207,B-Graffiti,2014-10-08,No,Queen Street North,Major,143.8764323298,-37.5584053146
111207,B-Graffiti,2014-10-08,No,Queen Street North,Minor,143.8764323298,-37.5584053146
111207,B-Graffiti,2014-10-08,Yes,Queen Street North,No,143.8764323298,-37.5584053146
111207,B-Graffiti,2014-10-08,Yes,Queen Street North,Major,143.8764323298,-37.5584053146
111207,B-Graffiti,2014-10-08,Yes,Queen Street North,Minor,143.8764323298,-37.5584053146
114353,B-Graffiti,2014-11-26,No,Queen Street North,No,143.8764677669,-37.5585350147
114353,B-Graffiti,2014-11-26,No,Queen Street North,Major,143.8764677669,-37.5585350147
114353,B-Graffiti,2014-11-26,No,Queen Street North,Minor,143.8764677669,-37.5585350147
114353,B-Graffiti,2014-11-26,Yes,Queen Street North,No,143.8764677669,-37.5585350147
114353,B-Graffiti,2014-11-26,Yes,Queen Street North,Major,143.8764677669,-37.5585350147
114353,B-Graffiti,2014-11-26,Yes,Queen Street North,Minor,143.8764677669,-37.5585350147
111207,B-Graffiti,2015-02-25,No,Queen Street North,No,143.8764281569,-37.5584410084
111207,B-Graffiti,2015-02-25,No,Queen Street North,Major,143.8764281569,-37.5584410084
111207,B-Graffiti,2015-02-25,No,Queen Street North,Minor,143.8764281569,-37.5584410084
111207,B-Graffiti,2015-02-25,Yes,Queen Street North,No,143.8764281569,-37.5584410084
111207,B-Graffiti,2015-02-25,Yes,Queen Street North,Major,143.8764281569,-37.5584410084
111207,B-Graffiti,2015-02-25,Yes,Queen Street North,Minor,143.8764281569,-37.5584410084
25769,B-Graffiti,2014-07-29,No,Queen Street North,No,143.8760666275,-37.5584877577
25769,B-Graffiti,2014-07-29,No,Queen Street North,Major,143.8760666275,-37.5584877577
25769,B-Graffiti,2014-07-29,No,Queen Street North,Minor,143.8760666275,-37.5584877577
25769,B-Graffiti,2014-07-29,Yes,Queen Street North,No,143.8760666275,-37.5584877577
25769,B-Graffiti,2014-07-29,Yes,Queen Street North,Major,143.8760666275,-37.5584877577
25769,B-Graffiti,2014-07-29,Yes,Queen Street North,Minor,143.8760666275,-37.5584877577
4083,B-Graffiti,2014-02-19,No,Queen Street South,No,143.8797442327,-37.5659087571
4083,B-Graffiti,2014-02-19,No,Queen Street South,Major,143.8797442327,-37.5659087571
4083,B-Graffiti,2014-02-19,No,Queen Street South,Minor,143.8797442327,-37.5659087571
4083,B-Graffiti,2014-02-19,Yes,Queen Street South,No,143.8797442327,-37.5659087571
4083,B-Graffiti,2014-02-19,Yes,Queen Street South,Major,143.8797442327,-37.5659087571
4083,B-Graffiti,2014-02-19,Yes,Queen Street South,Minor,143.8797442327,-37.5659087571
37332,B-Graffiti,2013-12-10,No,Rampling Way,No,143.8821121451,-37.5415141171
37332,B-Graffiti,2013-12-10,No,Rampling Way,Major,143.8821121451,-37.5415141171
37332,B-Graffiti,2013-12-10,No,Rampling Way,Minor,143.8821121451,-37.5415141171
37332,B-Graffiti,2013-12-10,Yes,Rampling Way,No,143.8821121451,-37.5415141171
37332,B-Graffiti,2013-12-10,Yes,Rampling Way,Major,143.8821121451,-37.5415141171
37332,B-Graffiti,2013-12-10,Yes,Rampling Way,Minor,143.8821121451,-37.5415141171
25872,B-Graffiti,2013-08-27,No,Richards Street,No,143.8877670366,-37.5734216445
25872,B-Graffiti,2013-08-27,No,Richards Street,Major,143.8877670366,-37.5734216445
25872,B-Graffiti,2013-08-27,No,Richards Street,Minor,143.8877670366,-37.5734216445
25872,B-Graffiti,2013-08-27,Yes,Richards Street,No,143.8877670366,-37.5734216445
25872,B-Graffiti,2013-08-27,Yes,Richards Street,Major,143.8877670366,-37.5734216445
25872,B-Graffiti,2013-08-27,Yes,Richards Street,Minor,143.8877670366,-37.5734216445
25902,B-Graffiti,2014-10-28,No,Ripon Avenue,No,143.8420884852,-37.5573192429
25902,B-Graffiti,2014-10-28,No,Ripon Avenue,Major,143.8420884852,-37.5573192429
25902,B-Graffiti,2014-10-28,No,Ripon Avenue,Minor,143.8420884852,-37.5573192429
25902,B-Graffiti,2014-10-28,Yes,Ripon Avenue,No,143.8420884852,-37.5573192429
25902,B-Graffiti,2014-10-28,Yes,Ripon Avenue,Major,143.8420884852,-37.5573192429
25902,B-Graffiti,2014-10-28,Yes,Ripon Avenue,Minor,143.8420884852,-37.5573192429
137075,B-Graffiti,2014-09-23,No,Robertson Drive,No,143.7924689002,-37.5492366565
137075,B-Graffiti,2014-09-23,No,Robertson Drive,Major,143.7924689002,-37.5492366565
137075,B-Graffiti,2014-09-23,No,Robertson Drive,Minor,143.7924689002,-37.5492366565
137075,B-Graffiti,2014-09-23,Yes,Robertson Drive,No,143.7924689002,-37.5492366565
137075,B-Graffiti,2014-09-23,Yes,Robertson Drive,Major,143.7924689002,-37.5492366565
137075,B-Graffiti,2014-09-23,Yes,Robertson Drive,Minor,143.7924689002,-37.5492366565
118304,B-Graffiti,2014-10-07,No,Robertson Drive,No,143.7931168122,-37.5499182163
118304,B-Graffiti,2014-10-07,No,Robertson Drive,Major,143.7931168122,-37.5499182163
118304,B-Graffiti,2014-10-07,No,Robertson Drive,Minor,143.7931168122,-37.5499182163
118304,B-Graffiti,2014-10-07,Yes,Robertson Drive,No,143.7931168122,-37.5499182163
118304,B-Graffiti,2014-10-07,Yes,Robertson Drive,Major,143.7931168122,-37.5499182163
118304,B-Graffiti,2014-10-07,Yes,Robertson Drive,Minor,143.7931168122,-37.5499182163
118306,B-Graffiti,2014-10-07,No,Robertson Drive,No,143.7925299554,-37.5492896368
118306,B-Graffiti,2014-10-07,No,Robertson Drive,Major,143.7925299554,-37.5492896368
118306,B-Graffiti,2014-10-07,No,Robertson Drive,Minor,143.7925299554,-37.5492896368
118306,B-Graffiti,2014-10-07,Yes,Robertson Drive,No,143.7925299554,-37.5492896368
118306,B-Graffiti,2014-10-07,Yes,Robertson Drive,Major,143.7925299554,-37.5492896368
118306,B-Graffiti,2014-10-07,Yes,Robertson Drive,Minor,143.7925299554,-37.5492896368
137075,B-Graffiti,2013-12-17,No,Robertson Drive,No,143.7931168122,-37.5499182163
137075,B-Graffiti,2013-12-17,No,Robertson Drive,Major,143.7931168122,-37.5499182163
137075,B-Graffiti,2013-12-17,No,Robertson Drive,Minor,143.7931168122,-37.5499182163
137075,B-Graffiti,2013-12-17,Yes,Robertson Drive,No,143.7931168122,-37.5499182163
137075,B-Graffiti,2013-12-17,Yes,Robertson Drive,Major,143.7931168122,-37.5499182163
137075,B-Graffiti,2013-12-17,Yes,Robertson Drive,Minor,143.7931168122,-37.5499182163
4295,B-Graffiti,2013-10-23,No,Rowe Street,No,143.8662616735,-37.5578866895
4295,B-Graffiti,2013-10-23,No,Rowe Street,Major,143.8662616735,-37.5578866895
4295,B-Graffiti,2013-10-23,No,Rowe Street,Minor,143.8662616735,-37.5578866895
4295,B-Graffiti,2013-10-23,Yes,Rowe Street,No,143.8662616735,-37.5578866895
4295,B-Graffiti,2013-10-23,Yes,Rowe Street,Major,143.8662616735,-37.5578866895
4295,B-Graffiti,2013-10-23,Yes,Rowe Street,Minor,143.8662616735,-37.5578866895
92963,B-Graffiti,2013-12-18,No,Rubicon Street,No,143.8405393199,-37.5823112238
92963,B-Graffiti,2013-12-18,No,Rubicon Street,Major,143.8405393199,-37.5823112238
92963,B-Graffiti,2013-12-18,No,Rubicon Street,Minor,143.8405393199,-37.5823112238
92963,B-Graffiti,2013-12-18,Yes,Rubicon Street,No,143.8405393199,-37.5823112238
92963,B-Graffiti,2013-12-18,Yes,Rubicon Street,Major,143.8405393199,-37.5823112238
92963,B-Graffiti,2013-12-18,Yes,Rubicon Street,Minor,143.8405393199,-37.5823112238
115095,B-Graffiti,2015-04-28,No,Russell Street,No,143.83044467,-37.5632427774
115095,B-Graffiti,2015-04-28,No,Russell Street,Major,143.83044467,-37.5632427774
115095,B-Graffiti,2015-04-28,No,Russell Street,Minor,143.83044467,-37.5632427774
115095,B-Graffiti,2015-04-28,Yes,Russell Street,No,143.83044467,-37.5632427774
115095,B-Graffiti,2015-04-28,Yes,Russell Street,Major,143.83044467,-37.5632427774
115095,B-Graffiti,2015-04-28,Yes,Russell Street,Minor,143.83044467,-37.5632427774
26113,B-Graffiti,2014-11-18,No,Samuel Court,No,143.7901764978,-37.5507914625
26113,B-Graffiti,2014-11-18,No,Samuel Court,Major,143.7901764978,-37.5507914625
26113,B-Graffiti,2014-11-18,No,Samuel Court,Minor,143.7901764978,-37.5507914625
26113,B-Graffiti,2014-11-18,Yes,Samuel Court,No,143.7901764978,-37.5507914625
26113,B-Graffiti,2014-11-18,Yes,Samuel Court,Major,143.7901764978,-37.5507914625
26113,B-Graffiti,2014-11-18,Yes,Samuel Court,Minor,143.7901764978,-37.5507914625
26120,B-Graffiti,2014-11-19,No,Saunders Close,No,143.8590208202,-37.581976229
26120,B-Graffiti,2014-11-19,No,Saunders Close,Major,143.8590208202,-37.581976229
26120,B-Graffiti,2014-11-19,No,Saunders Close,Minor,143.8590208202,-37.581976229
26120,B-Graffiti,2014-11-19,Yes,Saunders Close,No,143.8590208202,-37.581976229
26120,B-Graffiti,2014-11-19,Yes,Saunders Close,Major,143.8590208202,-37.581976229
26120,B-Graffiti,2014-11-19,Yes,Saunders Close,Minor,143.8590208202,-37.581976229
155210,B-Graffiti,2013-12-18,No,Scott Street,No,143.8788976167,-37.6507518073
155210,B-Graffiti,2013-12-18,No,Scott Street,Major,143.8788976167,-37.6507518073
155210,B-Graffiti,2013-12-18,No,Scott Street,Minor,143.8788976167,-37.6507518073
155210,B-Graffiti,2013-12-18,Yes,Scott Street,No,143.8788976167,-37.6507518073
155210,B-Graffiti,2013-12-18,Yes,Scott Street,Major,143.8788976167,-37.6507518073
155210,B-Graffiti,2013-12-18,Yes,Scott Street,Minor,143.8788976167,-37.6507518073
240269,B-Graffiti,2015-03-24,No,Shepperd Street,No,143.8641490317,-37.560931972
240269,B-Graffiti,2015-03-24,No,Shepperd Street,Major,143.8641490317,-37.560931972
240269,B-Graffiti,2015-03-24,No,Shepperd Street,Minor,143.8641490317,-37.560931972
240269,B-Graffiti,2015-03-24,Yes,Shepperd Street,No,143.8641490317,-37.560931972
240269,B-Graffiti,2015-03-24,Yes,Shepperd Street,Major,143.8641490317,-37.560931972
240269,B-Graffiti,2015-03-24,Yes,Shepperd Street,Minor,143.8641490317,-37.560931972
155241,B-Graffiti,2013-10-23,No,Sim Street,No,143.875569912,-37.5472669277
155241,B-Graffiti,2013-10-23,No,Sim Street,Major,143.875569912,-37.5472669277
155241,B-Graffiti,2013-10-23,No,Sim Street,Minor,143.875569912,-37.5472669277
155241,B-Graffiti,2013-10-23,Yes,Sim Street,No,143.875569912,-37.5472669277
155241,B-Graffiti,2013-10-23,Yes,Sim Street,Major,143.875569912,-37.5472669277
155241,B-Graffiti,2013-10-23,Yes,Sim Street,Minor,143.875569912,-37.5472669277
26303,B-Graffiti,2013-10-23,No,Sim Street,No,143.875569912,-37.5472669277
26303,B-Graffiti,2013-10-23,No,Sim Street,Major,143.875569912,-37.5472669277
26303,B-Graffiti,2013-10-23,No,Sim Street,Minor,143.875569912,-37.5472669277
26303,B-Graffiti,2013-10-23,Yes,Sim Street,No,143.875569912,-37.5472669277
26303,B-Graffiti,2013-10-23,Yes,Sim Street,Major,143.875569912,-37.5472669277
26303,B-Graffiti,2013-10-23,Yes,Sim Street,Minor,143.875569912,-37.5472669277
26303,B-Graffiti,2013-10-23,No,Sim Street,No,143.875569912,-37.5472669277
26303,B-Graffiti,2013-10-23,No,Sim Street,Major,143.875569912,-37.5472669277
26303,B-Graffiti,2013-10-23,No,Sim Street,Minor,143.875569912,-37.5472669277
26303,B-Graffiti,2013-10-23,Yes,Sim Street,No,143.875569912,-37.5472669277
26303,B-Graffiti,2013-10-23,Yes,Sim Street,Major,143.875569912,-37.5472669277
26303,B-Graffiti,2013-10-23,Yes,Sim Street,Minor,143.875569912,-37.5472669277
4583,B-Graffiti,2013-12-18,No,Skipton Street,No,143.8419661857,-37.5792970196
4583,B-Graffiti,2013-12-18,No,Skipton Street,Major,143.8419661857,-37.5792970196
4583,B-Graffiti,2013-12-18,No,Skipton Street,Minor,143.8419661857,-37.5792970196
4583,B-Graffiti,2013-12-18,Yes,Skipton Street,No,143.8419661857,-37.5792970196
4583,B-Graffiti,2013-12-18,Yes,Skipton Street,Major,143.8419661857,-37.5792970196
4583,B-Graffiti,2013-12-18,Yes,Skipton Street,Minor,143.8419661857,-37.5792970196
113281,B-Graffiti,2014-05-07,No,Skipton Street,No,143.8429298933,-37.5778447914
113281,B-Graffiti,2014-05-07,No,Skipton Street,Major,143.8429298933,-37.5778447914
113281,B-Graffiti,2014-05-07,No,Skipton Street,Minor,143.8429298933,-37.5778447914
113281,B-Graffiti,2014-05-07,Yes,Skipton Street,No,143.8429298933,-37.5778447914
113281,B-Graffiti,2014-05-07,Yes,Skipton Street,Major,143.8429298933,-37.5778447914
113281,B-Graffiti,2014-05-07,Yes,Skipton Street,Minor,143.8429298933,-37.5778447914
113280,B-Graffiti,2014-12-03,No,Skipton Street,No,143.8415869942,-37.5801358591
113280,B-Graffiti,2014-12-03,No,Skipton Street,Major,143.8415869942,-37.5801358591
113280,B-Graffiti,2014-12-03,No,Skipton Street,Minor,143.8415869942,-37.5801358591
113280,B-Graffiti,2014-12-03,Yes,Skipton Street,No,143.8415869942,-37.5801358591
113280,B-Graffiti,2014-12-03,Yes,Skipton Street,Major,143.8415869942,-37.5801358591
113280,B-Graffiti,2014-12-03,Yes,Skipton Street,Minor,143.8415869942,-37.5801358591
113281,B-Graffiti,2014-12-03,No,Skipton Street,No,143.8429490552,-37.5777860305
113281,B-Graffiti,2014-12-03,No,Skipton Street,Major,143.8429490552,-37.5777860305
113281,B-Graffiti,2014-12-03,No,Skipton Street,Minor,143.8429490552,-37.5777860305
113281,B-Graffiti,2014-12-03,Yes,Skipton Street,No,143.8429490552,-37.5777860305
113281,B-Graffiti,2014-12-03,Yes,Skipton Street,Major,143.8429490552,-37.5777860305
113281,B-Graffiti,2014-12-03,Yes,Skipton Street,Minor,143.8429490552,-37.5777860305
